Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ks/call  Ks/call  name    
  0.00   6175.17     0.00       14     0.00     0.00  __mod_realkinds_MOD_is_nan_double
  0.00   6175.17     0.00       13     0.00     0.00  __mod_date_MOD_diffdate
  0.00   6175.17     0.00       13     0.00     0.00  __mod_date_MOD_tohours
  0.00   6175.17     0.00       13     0.00     0.00  __mod_memutil_MOD_assignp2d_i
  0.00   6175.17     0.00       12     0.00     0.00  __mod_memutil_MOD_relmem2d_d
  0.00   6175.17     0.00       12     0.00     0.00  __mod_memutil_MOD_relmem2d_i
  0.00   6175.17     0.00       12     0.00     0.00  __mod_memutil_MOD_relmem2d_r
  0.00   6175.17     0.00       11     0.00     0.00  __mod_clm_nchelper_MOD_clm_closefile
  0.00   6175.17     0.00       11     0.00     0.00  __mod_date_MOD_set_caltype
  0.00   6175.17     0.00       11     0.00     0.00  __mod_mppparam_MOD_sumall_int4
  0.00   6175.17     0.00       11     0.00     0.00  __mod_savefile_MOD_savedefdim
  0.00   6175.17     0.00       10     0.00     0.00  __mod_clm_histfile_MOD_hist_addfld2d
  0.00   6175.17     0.00       10     0.00     0.00  __mod_mppparam_MOD_bcast_arr_logical
  0.00   6175.17     0.00       10     0.00     0.00  __mod_mppparam_MOD_bcast_int8
  0.00   6175.17     0.00        9     0.00     0.00  __mod_clm_nchelper_MOD_clm_check_var
  0.00   6175.17     0.00        9     0.00     0.00  __mod_clm_nchelper_MOD_clm_openfile
  0.00   6175.17     0.00        9     0.00     0.00  __mod_date_MOD_date_greater
  0.00   6175.17     0.00        9     0.00     0.00  __mod_date_MOD_date_less
  0.00   6175.17     0.00        9     0.00     0.00  __mod_ncio_MOD_icbc_search
  0.00   6175.17     0.00        9     0.00     0.00  __mod_ncio_MOD_read_icbc
  0.00   6175.17     0.00        8     0.00     0.00  __mod_clm_nchelper_MOD_clm_readrec_real8_2d_par_sg
  0.00   6175.17     0.00        8     0.00     0.00  __mod_memutil_MOD_getmem3d_i
  0.00   6175.17     0.00        8     0.00     0.00  __mod_memutil_MOD_getmem3d_l
  0.00   6175.17     0.00        8     0.00     0.00  __mod_mppparam_MOD_sumall_real8
  0.00   6175.17     0.00        8     0.00     0.00  __mod_space_MOD_getspc3d_iarr
  0.00   6175.17     0.00        8     0.00     0.00  __mod_space_MOD_getspc3d_larr
  0.00   6175.17     0.00        7     0.00     0.00  __mod_clm_nchelper_MOD_clm_inqdim
  0.00   6175.17     0.00        7     0.00     0.00  __mod_clm_nchelper_MOD_clm_writevar_integer_2d_par_sg
  0.00   6175.17     0.00        7     0.00     0.00  __mod_date_MOD_initfromintdt
  0.00   6175.17     0.00        7     0.00     0.00  __mod_date_MOD_split_i10
  0.00   6175.17     0.00        7     0.00     0.00  __mod_mppparam_MOD_maxall_real8
  0.00   6175.17     0.00        7     0.00     0.00  __mod_mppparam_MOD_minall_real8
  0.00   6175.17     0.00        7     0.00     0.00  __mod_timer_MOD_init_alarm
  0.00   6175.17     0.00        6     0.00     0.00  __mod_atm_interface_MOD_allocate_v3dbound
  0.00   6175.17     0.00        6     0.00     0.00  __mod_clm_nchelper_MOD_clm_readvar_real8_2d
  0.00   6175.17     0.00        6     0.00     0.00  __mod_date_MOD_date_to_days_from_reference
  0.00   6175.17     0.00        6     0.00     0.00  __mod_timer_MOD_init_syncro
  0.00   6175.17     0.00        5     0.00     0.00  __mod_clm_nchelper_MOD_clm_readvar_integer_1d
  0.00   6175.17     0.00        5     0.00     0.00  __mod_date_MOD_initfromint8dtwc
  0.00   6175.17     0.00        5     0.00     0.00  __mod_date_MOD_split_i10_8
  0.00   6175.17     0.00        5     0.00     0.00  __mod_mpmessage_MOD_vprntv_r8
  0.00   6175.17     0.00        5     0.00     0.00  __mod_mppparam_MOD_bcast_rcm_time_and_date
  0.00   6175.17     0.00        4     0.00     0.00  __mod_memutil_MOD_getmem2d_r
  0.00   6175.17     0.00        4     0.00     0.00  __mod_memutil_MOD_getmem3d_r
  0.00   6175.17     0.00        4     0.00     0.00  __mod_mppparam_MOD_bcast_arr_int4
  0.00   6175.17     0.00        4     0.00     0.00  __mod_savefile_MOD_myputvar4dd.constprop.8
  0.00   6175.17     0.00        4     0.00     0.00  __mod_space_MOD_getspc2d_r4arr
  0.00   6175.17     0.00        4     0.00     0.00  __mod_space_MOD_getspc3d_r4arr
  0.00   6175.17     0.00        3     0.00     0.00  __mod_atm_interface_MOD_setup_boundaries
  0.00   6175.17     0.00        3     0.00     0.00  __mod_clm_nchelper_MOD_clm_readvar_real8_3d
  0.00   6175.17     0.00        3     0.00     0.00  __mod_date_MOD_set_calint
  0.00   6175.17     0.00        3     0.00     0.00  __mod_memutil_MOD_assignp3d_i
  0.00   6175.17     0.00        3     0.00     0.00  __mod_memutil_MOD_assignp4d5_d
  0.00   6175.17     0.00        3     0.00     0.00  __mod_mppparam_MOD_allgather_i
  0.00   6175.17     0.00        3     0.00     0.00  __mod_mppparam_MOD_bcast_arr_real8
  0.00   6175.17     0.00        3     0.00     0.00  __mod_mppparam_MOD_real8_4d_collect
  0.00   6175.17     0.00        3     0.00     0.00  __mod_ncout_MOD_countvars
  0.00   6175.17     0.00        3     0.00     0.00  __mod_ncout_MOD_setup_common_vars
  0.00   6175.17     0.00        3     0.00     0.00  __mod_ncstream_MOD_outstream_dispose
  0.00   6175.17     0.00        3     0.00     0.00  __mod_ncstream_MOD_outstream_enable
  0.00   6175.17     0.00        3     0.00     0.00  __mod_ncstream_MOD_outstream_setup
  0.00   6175.17     0.00        3     0.00     0.14  __mod_regcm_interface_MOD_rcm_initialize
  0.00   6175.17     0.00        3     0.00     0.00  __mod_stdio_MOD_file_freeunit
  0.00   6175.17     0.00        3     0.00     0.00  __mod_stdio_MOD_file_getunit
  0.00   6175.17     0.00        2     0.00     0.00  __mod_atm_interface_MOD_allocate_v2dbound
  0.00   6175.17     0.00        2     0.00     0.00  __mod_clm_accumul_MOD_accumulrest
  0.00   6175.17     0.00        2     0.00     0.00  __mod_clm_biogeophysrest_MOD_biogeophysrest
  0.00   6175.17     0.00        2     0.00     0.00  __mod_clm_nchelper_MOD_clm_check_dim
  0.00   6175.17     0.00        2     0.00     0.00  __mod_clm_nchelper_MOD_clm_check_dimlen
  0.00   6175.17     0.00        2     0.00     0.00  __mod_clm_nchelper_MOD_clm_createfile
  0.00   6175.17     0.00        2     0.00     0.00  __mod_clm_nchelper_MOD_clm_enddef
  0.00   6175.17     0.00        2     0.00     0.00  __mod_clm_nchelper_MOD_clm_readvar_integer_1d_par_sg
  0.00   6175.17     0.00        2     0.00     0.00  __mod_clm_nchelper_MOD_clm_writevar_integer_1d
  0.00   6175.17     0.00        2     0.00     0.00  __mod_clm_nchelper_MOD_clm_writevar_logical_0d
  0.00   6175.17     0.00        2     0.00     0.00  __mod_clm_reweight_MOD_checkweights
  0.00   6175.17     0.00        2     0.00     0.00  __mod_clm_slakerest_MOD_slakerest
  0.00   6175.17     0.00        2     0.00     0.00  __mod_clm_subgridrest_MOD_subgridrest
  0.00   6175.17     0.00        2     0.00     0.00  __mod_clm_time_manager_MOD_get_curr_yearpoint
  0.00   6175.17     0.00        2     0.00     0.00  __mod_clm_time_manager_MOD_getdatetime
  0.00   6175.17     0.00        2     0.00     0.00  __mod_clm_urbaninput_MOD_urbaninput
  0.00   6175.17     0.00        2     0.00     0.00  __mod_date_MOD_split_rcm_time_and_date_complete
  0.00   6175.17     0.00        2     0.00     0.00  __mod_domain_MOD_check_domain
  0.00   6175.17     0.00        2     0.00     0.00  __mod_memutil_MOD_getmem1d_l
  0.00   6175.17     0.00        2     0.00     0.00  __mod_memutil_MOD_relmem3d_d
  0.00   6175.17     0.00        2     0.00     0.00  __mod_memutil_MOD_relmem3d_i
  0.00   6175.17     0.00        2     0.00     0.00  __mod_memutil_MOD_relmem3d_l
  0.00   6175.17     0.00        2     0.00     0.00  __mod_memutil_MOD_relmem3d_r
  0.00   6175.17     0.00        2     0.00     0.00  __mod_mppparam_MOD_cl_setup_real8
  0.00   6175.17     0.00        2     0.00     0.00  __mod_mppparam_MOD_clset
  0.00   6175.17     0.00        2     0.00     0.00  __mod_mppparam_MOD_global_to_linear_integer_subgrid_subgrid
  0.00   6175.17     0.00        2     0.00     0.00  __mod_mppparam_MOD_logical_2d_collect
  0.00   6175.17     0.00        2     0.00     0.00  __mod_mppparam_MOD_logical_2d_sub_collect
  0.00   6175.17     0.00        2     0.00     0.00  __mod_mppparam_MOD_mypack_global_integer_subgrid
  0.00   6175.17     0.00        2     0.00     0.00  __mod_mppparam_MOD_real8_2d_exchange_bottom_top
  0.00   6175.17     0.00        2     0.00     0.00  __mod_mppparam_MOD_real8_2d_exchange_left_right
  0.00   6175.17     0.00        2     0.00     0.00  __mod_mppparam_MOD_reorder_logical_global_subgrid_2d
  0.00   6175.17     0.00        2     0.00     0.00  __mod_nchelper_MOD_get_attribute_char
  0.00   6175.17     0.00        2     0.00     0.00  __mod_nchelper_MOD_openfile_withname
  0.00   6175.17     0.00        2     0.00     0.00  __mod_ncio_MOD_close_icbc
  0.00   6175.17     0.00        2     0.00     0.00  __mod_savefile_MOD_savedefvar.constprop.2
  0.00   6175.17     0.00        2     0.00     0.00  __mod_space_MOD_getspc1d_larr
  0.00   6175.17     0.00        2     0.00     0.00  __mod_sun_MOD_solar1
  0.00   6175.17     0.00        1     0.00     0.00  __mod_atm_interface_MOD_allocate_mod_atm_interface
  0.00   6175.17     0.00        1     0.00     0.00  __mod_atm_interface_MOD_setup_model_indexes
  0.00   6175.17     0.00        1     0.00     0.00  __mod_bats_internal_MOD_allocate_mod_bats_internal
  0.00   6175.17     0.00        1     0.00     0.00  __mod_bdycod_MOD_allocate_mod_bdycon
  0.00   6175.17     0.00        1     0.00     0.00  __mod_bdycod_MOD_init_bdy
  0.00   6175.17     0.00        1     0.00     0.00  __mod_bdycod_MOD_setup_bdycon
  0.00   6175.17     0.00        1     0.00     0.00  __mod_che_bdyco_MOD_allocate_mod_che_bdyco
  0.00   6175.17     0.00        1     0.00     0.00  __mod_che_bionit_MOD_allocate_mod_che_bionit
  0.00   6175.17     0.00        1     0.00     0.00  __mod_che_common_MOD_allocate_mod_che_common
  0.00   6175.17     0.00        1     0.00     0.00  __mod_che_dust_MOD_allocate_mod_che_dust
  0.00   6175.17     0.00        1     0.00     0.00  __mod_che_mppio_MOD_allocate_mod_che_mppio
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_accflds_MOD_initaccflds
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_accumul_MOD_print_accum_fields
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_atmlnd_MOD_init_atm2lnd_type
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_atmlnd_MOD_init_lnd2atm_type
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_control_MOD_control_init
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_control_MOD_control_print
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_decompinit_MOD_decompinit_glcp
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_decompinit_MOD_decompinit_lnd
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_domain_MOD_domain_check
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_domain_MOD_domain_init
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_filter_MOD_allocfilters
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_filter_MOD_setfilters
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_histfile_MOD_hist_htapes_build
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_histfile_MOD_hist_printflds
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_histfile_MOD_htape_create
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_histfile_MOD_htapes_fieldlist
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_histflds_MOD_hist_initflds
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_hydrology1_MOD_hydrology1_readnl
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_initgridcells_MOD_clm_ptrs_compdown
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_initialize_MOD_initialize1
  0.00   6175.17     0.00        1     0.00     0.43  __mod_clm_initialize_MOD_initialize2
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_initslake_MOD_initslake
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_initslake_MOD_inittimeconst
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_initslake_MOD_makearbinit
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_initsurfalb_MOD_initsurfalb
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_mkarbinit_MOD_snow_depth2lev
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_nchelper_MOD_clm_readvar_integer_0d
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_nchelper_MOD_clm_readvar_integer_2d_par_sg
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_nchelper_MOD_clm_readvar_real4_2d
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_nchelper_MOD_clm_readvar_text_1d
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_nchelper_MOD_clm_writevar_real8_0d
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_pftvarcon_MOD_pftconrd
  0.00   6175.17     0.00        1     0.00     0.43  __mod_clm_regcm_MOD_initclm45
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_restfile_MOD_restfile_close
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_restfile_MOD_restfile_filename
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_restfile_MOD_restfile_open
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_reweight_MOD_reweightwrapup
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_reweight_MOD_setactive
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_snicar_MOD_snowage_init
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_snicar_MOD_snowoptics_init
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_soilhydrology_MOD_soilhydrology_readnl
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_staticecosysdyn_MOD_ecosystemdynini
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_surfrd_MOD_surfrd_get_data
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_surfrd_MOD_surfrd_get_grid
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_urbaninit_MOD_urbaninitaero
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_urbaninit_MOD_urbaninittimeconst
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_urbaninit_MOD_urbaninittimevar
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_varcon_MOD_clm_varcon_init
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_varctl_MOD_clmvarctl_init
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_varctl_MOD_set_clmvarctl
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_varpar_MOD_clm_varpar_init
  0.00   6175.17     0.00        1     0.00     0.00  __mod_clm_vocemission_MOD_vocemission_init
  0.00   6175.17     0.00        1     0.00     0.00  __mod_cu_common_MOD_init_mod_cumulus
  0.00   6175.17     0.00        1     0.00     0.00  __mod_cu_interface_MOD_allocate_cumulus
  0.00   6175.17     0.00        1     0.00     0.00  __mod_cu_interface_MOD_init_cumulus
  0.00   6175.17     0.00        1     0.00     0.00  __mod_cu_tiedtke_MOD_allocate_mod_cu_tiedtke
  0.00   6175.17     0.00        1     0.00     0.00  __mod_date_MOD_date_ne
  0.00   6175.17     0.00        1     0.00     0.00  __mod_date_MOD_isequaldt
  0.00   6175.17     0.00        1     0.00     0.00  __mod_date_MOD_parse_timestring
  0.00   6175.17     0.00        1     0.00     0.00  __mod_diffusion_MOD_allocate_mod_diffusion
  0.00   6175.17     0.00        1     0.00     0.00  __mod_dynparam_MOD_initparam
  0.00   6175.17     0.00        1     0.00     0.00  __mod_header_MOD_checktime
  0.00   6175.17     0.00        1     0.00     0.00  __mod_header_MOD_finaltime
  0.00   6175.17     0.00        1     0.00     0.00  __mod_header_MOD_header
  0.00   6175.17     0.00        1     0.00     0.00  __mod_header_MOD_whoami
  0.00   6175.17     0.00        1     0.00     0.00  __mod_ipcc_scenario_MOD_set_scenario
  0.00   6175.17     0.00        1     0.00     0.00  __mod_lm_interface_MOD_allocate_surface_model
  0.00   6175.17     0.00        1     0.00     0.00  __mod_lm_interface_MOD_init_surface_model
  0.00   6175.17     0.00        1     0.00     0.43  __mod_lm_interface_MOD_initialize_surface_model
  0.00   6175.17     0.00        1     0.00     0.00  __mod_memutil_MOD_memory_destroy
  0.00   6175.17     0.00        1     0.00     0.00  __mod_memutil_MOD_memory_init
  0.00   6175.17     0.00        1     0.00     0.00  __mod_memutil_MOD_relmem2d_l
  0.00   6175.17     0.00        1     0.00     0.00  __mod_message_MOD_setup_mesg
  0.00   6175.17     0.00        1     0.00     0.00  __mod_micro_interface_MOD_allocate_micro
  0.00   6175.17     0.00        1     0.00     0.00  __mod_micro_interface_MOD_init_micro
  0.00   6175.17     0.00        1     0.00     0.00  __mod_micro_wsm5_MOD_allocate_mod_wsm5
  0.00   6175.17     0.00        1     0.00     0.00  __mod_micro_wsm5_MOD_init_wsm5
  0.00   6175.17     0.00        1     0.00     0.00  __mod_moloch_MOD_allocate_moloch
  0.00   6175.17     0.00        1     0.00     0.00  __mod_moloch_MOD_init_moloch
  0.00   6175.17     0.00        1     0.00     0.00  __mod_mppparam_MOD_broadcast_params
  0.00   6175.17     0.00        1     0.00     0.00  __mod_mppparam_MOD_cartesian_to_linear_integer_subgrid_subgrid
  0.00   6175.17     0.00        1     0.00     0.00  __mod_mppparam_MOD_integer4_2d_do_collect
  0.00   6175.17     0.00        1     0.00     0.00  __mod_mppparam_MOD_integer4_2d_do_sub_collect
  0.00   6175.17     0.00        1     0.00     0.00  __mod_mppparam_MOD_integer_2d_collect
  0.00   6175.17     0.00        1     0.00     0.00  __mod_mppparam_MOD_integer_2d_sub_collect
  0.00   6175.17     0.00        1     0.00     0.00  __mod_mppparam_MOD_mypack_integer_subgrid
  0.00   6175.17     0.00        1     0.00     0.00  __mod_mppparam_MOD_real8_3d_sub_collect
  0.00   6175.17     0.00        1     0.00     0.00  __mod_mppparam_MOD_set_nproc
  0.00   6175.17     0.00        1     0.00     0.00  __mod_mppparam_MOD_trueforall
  0.00   6175.17     0.00        1     0.00     0.00  __mod_nchelper_MOD_closefile
  0.00   6175.17     0.00        1     0.00     0.00  __mod_nchelper_MOD_read_var1d_static_double
  0.00   6175.17     0.00        1     0.00     0.00  __mod_ncio_MOD_fixqcqi
  0.00   6175.17     0.00        1     0.00     0.00  __mod_ncio_MOD_open_icbc
  0.00   6175.17     0.00        1     0.00     0.00  __mod_ncio_MOD_read_domain_info
  0.00   6175.17     0.00        1     0.00     0.00  __mod_ncio_MOD_we_have_qc
  0.00   6175.17     0.00        1     0.00     0.00  __mod_ncio_MOD_we_have_qi
  0.00   6175.17     0.00        1     0.00     0.00  __mod_ncout_MOD_dispose_output_streams
